name,id,tags
Spitting Image,2040,Comedy  Spitting Image award winning British satirical puppet created Peter Fluck Roger Law Martin Lambie Nairn series produced Spitting Image Productions Central Independent Television series aired ITV series nominated won numerous awards run including BAFTA Awards including editing won Emmy Awards Popular Arts Category series featured puppet caricatures celebrities famous including British Prime Minister Margaret Thatcher fellow Tory politicians American president Ronald Reagan British Royal Family Series caricature Queen mother 0.0    
The Hook Up Plan,83412,Comedy  misguided attempt build perpetually single Elsa confidence friends hire male escort comedy series set Paris 7.036  Noémie Saglio Julien Teisseire Chris Lang  
Brotherly Love,4442,Comedy Family  Brotherly Love American sitcom ran September April NBC moved WB aired September series created Jonathan Schmock Jim Vallely produced Witt Thomas Productions association Touchstone Television Walt Disney Television primary focus series relationship brothers played Joey Lawrence Matthew Lawrence Andrew Lawrence 6.9  Jonathan Schmock Jim Vallely  
Black Monday,80230,Comedy Crime  Travel October aka Black Monday worst stock market crash Wall Street history story group outsiders took blue blood old boys club Wall Street ended crashing world largest financial system Lamborghini limousine Don Henley birthday party glass ceiling 7.255  David Caspe Jordan Cahan  
Remarriage & Desires,133775,Drama  exclusive matchmaking agency women strive marry desirable bachelor highest echelon society 7.351  Lee Geun-young  
American Crime,60791,Drama Crime Mystery  anthology drama focusing aspects criminal justice system dealing crimes committed America 6.723  John Ridley  
Troy: Fall of a City,71181,War & Politics Drama Action & Adventure  rich story love intrigue betrayal belonging told perspective Trojan royal family heart siege Troy 6.358  David Farr  
Making It Through,41406,  Sugako Hashida Drama Wataru Seken wa Oni Bakari Japanese television drama series aired TBS 6.0    
TOKYO MER: Mobile Emergency Room,128163,Drama  TOKYO MER formed order Governor Tokyo group stands TOKYO Mobile Emergency Room members emergency care professionals sites dangerous accidents disasters ER car ER car large vehicle equipped latest medical devices operating area TOKYO MER saves lives injured Kōta Kitami doctor TOKYO MER leader holds strong conviction regardless dangers accident sites save lives 7.167    
Triumph of Love,33761,Soap  love story young girl wishing professional model rich boy works fashion house falls love 7.7  Liliana Abud Delia Fiallo  
Flash Forward,10371,Comedy Family  look lives best friends neighbors birth Tucker Rebecca respective adventures travel world eighth grade 8.0    
Drain the Oceans,37158,Documentary  Maritime mysteries old new come life series combining scientific data digital creations reveal shipwrecks treasures sunken cities lakes seas oceans world 7.5    
The Vampires of Midland,105136,Mystery Comedy Sci-Fi & Fantasy  Grandpa Slava oldest Midland vampire family live quietly live law live unremarkable life ordinary Russian family kill humans course knows drink blood lifeless corpses found birch grove near Smolensk peaceful life falls threat 8.804  Alexey Akimov  
Colin in Black and White,118169,Drama  life athlete Colin Kaepernick adoptive parents navigate challenges raising black son white family community 6.833  Ava DuVernay Michael Starrbury  
A Model Family,132171,Drama Crime  unwittingly stealing money cartel cash strapped professor finds way save broken family working drug courier 7.469  Kim Jin-woo Lee Jae-gon  
Real Guys,46005,Comedy   8.041  Anton Zaytsev  
Hong Kong Phooey,10106,Animation Comedy Kids  Hong Kong Phooey American animated television series produced Hanna Barbera Productions originally broadcast ABC original episodes aired September December repeats 6.2    
Scooby's All-Star Laff-A-Lympics,1072,Animation Comedy Kids Family Mystery  Featuring Hanna Barbera cartoon characters classic competing gold medals wacky events Events include racing ostriches camels kangaroos rickshaws unicycles scavenging creatures like Abominable Snowman vampires Loch Ness Monster 8.3  Ken Spears Joe Ruby  
Glitch Techs,98494,Animation Sci-Fi & Fantasy Kids  Game world monsters wreaking real world havoc comes tech support 8.168  Dan Milano Eric Robles  
On Air with Ryan Seacrest,10493,Talk News  Air Ryan Seacrest American syndicated television talk ran January September distributed United States Canada Twentieth Television 9.7  Ryan Seacrest  
Blue,49525,Drama  Blue mother secret life son past plans 7.25  Rodrigo García  
Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier Than Real Life!,114198,Animation Comedy Action & Adventure Sci-Fi & Fantasy  unexpected turn events dull high school student Hiro Yuuki obtains dive role playing game Kiwame Quest Created best technology game claims reality extremes stunning graphics NPCs behavior scent vegetation sensation wind brushing skin result ultimate workmanship game little realistic messy clear Kiwame Quest features quadrillion flags reflects players real life physical abilities game hit game hurts real life slash wounds days heal reward sense accomplishment Conquer stressful game history played casually 7.923    
Murder Most Horrid,895,Comedy Drama Crime Mystery  comedy started pilot Murder Horrid stars Dawn French characters embarks different mystery episode way involved murder committing crime getting bumped 6.6  Paul Smith  
Good Eats,4381,Comedy Documentary  Host Alton Brown explores origins ingredients decodes culinary customs presents food equipment trends Punctuated unusual interludes simple preparations unconventional discussions bring food finest funniest form 8.643  Alton Brown  
The Days and Nights of Molly Dodd,524,Drama Comedy  Molly Dodd divorced woman living New York faces comedy drama widely changing career difficulties apartment living love life consequences 5.0  Jay Tarses  
Miss Caretaker of Sunohara-sou,80662,Animation Comedy  Shiina Aki constantly treated like girl feminine looks decides Tokyo attend middle school attempt change awaits new home Sunohara sou kind hearted caretaker Sunohara Ayaka female members Aki new middle school student council Yukimoto Yuzu Yamanashi Sumire Kazami Yuri begins Aki new life Tokyo living girls 7.875    
The Bourne Identity,25397,Drama Action & Adventure  unconscious man washed ashore beach small French village heavy storm retired doctor takes care unconscious stranger mysterious man recovers remember thing know know flashback memories come know access code anonymous Swiss bank account implanted thigh seeks identity things quickly dangerous attempts kill known class hotels Europe worst strange similarities memories reported actions notorious terrorist Carlos Jackal 6.526    
6teen,4355,Family Comedy Animation  Canadian animated sitcom premiered Canada Teletoon USA premiered Nickelodeon December removed schedule previously aired N reruns December July returned N hour channel December June shown Cartoon Network premiere October Cartoon Network frequent airings weekly premiere October got removed schedule mid November returned frequent airings mid February got removed series finale June January returned month Cartoon Network got removed cancelled series schedule revamp occasionally shown Popgirl series finale Bye Bye Nikki included acoustic remake theme song Brian Melo ended total episodes DVD iTunes releases Canada USA ended creators Pertsch McGillis extended willingness possible hour reunion telemovie feature film currently Cartoon Network schedule episodes available Cartoon Network Demand select areas January returned reruns Teletoon airs weekend mornings EST recently returned weekday schedule EST available Netflix streaming UK 7.65  Tom McGillis Jennifer Pertsch  
Run Coyote Run,71731,Action & Adventure Comedy   8.1  Gustavo Loza  
V Graham Norton,14589,Comedy Talk  V Graham Norton entertainment programme shown Channel United Kingdom starring Graham Norton broadcast weeknight successor weekly Graham Norton aired December featured celebrities chatted Graham involved studio games usually laden sexual innuendo studio games later featured clip Nortonland digital channel Challenge featured webcam roving television camera randomly situated different place UK week followed Graham instructions allowed interact public live feature technically possible digital microwave link technology provided Rear Window Television spontaneous webcam feature produced quality Outside Broadcast look like traditional webcam studios 4.8    
Hello Ladies,53300,Comedy  Stuart Pritchard awkward overly confident Englishman trying date Los Angeles repeatedly attempts infiltrate world beautiful people 6.772  Stephen Merchant Gene Stupnitsky Lee Eisenberg  
Veronica Offside,208023,Talk   7.0    
Lab Rats: Elite Force,65766,Comedy Kids Sci-Fi & Fantasy  bustling metropolis Mighty Med hospital destroyed band unknown super villains Adam Leo volunteer oversee students Davenport Bionic Academy Kaz Oliver Skylar join forces Chase Bree form powerful elite force combines bionic heroes superheroes vow track villains world safe 7.933  Chris Peterson Bryan Moore  
