name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords
Last Twilight,"Day, a promising badminton player finds out he has infectious keratitis and will shortly go blind. He has no other choice but to take Mork, a reckless technical college student thug, as his caretaker. While Day is attempting to comprehend the significance of the remaining light, he discovers that Mork's face, which is only seen as a blur, is becoming increasingly essential in his life. Day has to make the most of his final vision, as well as answer for himself...why he is unable to get Mork’s face out of his mind.",217800,https://image.tmdb.org/t/p/w500/1eX01lVKrFv4p52yJMyOVNNMTW3.jpg,10.0,1,False,[],[],['Noppharnach Chaiwimol'],[],2023.0,['Drama'],"['Day', 'promising', 'badminton', 'player', 'finds', 'infectious', 'keratitis', 'shortly', 'blind', 'choice', 'Mork', 'reckless', 'technical', 'college', 'student', 'thug', 'caretaker', 'Day', 'attempting', 'comprehend', 'significance', 'remaining', 'light', 'discovers', 'Mork', 'face', 'seen', 'blur', 'increasingly', 'essential', 'life', 'Day', 'final', 'vision', 'answer', 'unable', 'Mork', 'face', 'mind']"
Chase The Truth,"Five years ago, the ""Northwest Wolves"" crime syndicate was annihilated by the police, but the leader of the group, Gumulan, the backbone of the old gun and the undercover agents sent by the police, such as Lin Ke, all disappeared, and it is hard to know whether they are alive or dead. Five years later, the ""Northwest Wolf"" group resurfaced, police Chu Yihan in order to find his mother Lin Ke, took the initiative to become an undercover once again infiltrated into the crime syndicate, in the former deputy chief of the Criminal Investigation Department, the year of the Northwest Wolf case of the main executor of the support of Cheng Fan step by step in-depth the core of the crime syndicate.",239577,https://image.tmdb.org/t/p/w500/weHHbqI3uDotKE2Il0dDPDrITDk.jpg,10.0,2,False,[],[],['Junkai Zhao'],[],2023.0,"['Crime', 'Drama', 'Mystery']","['years', 'ago', 'Northwest', 'Wolves', 'crime', 'syndicate', 'annihilated', 'police', 'leader', 'group', 'Gumulan', 'backbone', 'old', 'gun', 'undercover', 'agents', 'sent', 'police', 'Lin', 'Ke', 'disappeared', 'hard', 'know', 'alive', 'dead', 'years', 'later', 'Northwest', 'Wolf', 'group', 'resurfaced', 'police', 'Chu', 'Yihan', 'order', 'find', 'mother', 'Lin', 'Ke', 'took', 'initiative', 'undercover', 'infiltrated', 'crime', 'syndicate', 'deputy', 'chief', 'Criminal', 'Investigation', 'Department', 'year', 'Northwest', 'Wolf', 'case', 'main', 'executor', 'support', 'Cheng', 'Fan', 'step', 'step', 'depth', 'core', 'crime', 'syndicate']"
Her Fall Doesn't Cry,"Alize, who lost her mother the day she was born, is a beautiful but very selfish young girl who was spoiled and raised by her father. Alize, who goes crazy when she learns that her father is getting remarried, decides to fake a marriage with a man he would never allow her to marry in order to take revenge. However, things will not go as planned",228980,https://image.tmdb.org/t/p/w500/4g8yQuwONS9o9uyjBbvHNQzoWqM.jpg,10.0,3,False,[],[],['Ayşegül Çiçekoğlu'],[],2023.0,"['Family', 'Comedy', 'Drama']","['Alize', 'lost', 'mother', 'day', 'born', 'beautiful', 'selfish', 'young', 'girl', 'spoiled', 'raised', 'father', 'Alize', 'goes', 'crazy', 'learns', 'father', 'getting', 'remarried', 'decides', 'fake', 'marriage', 'man', 'allow', 'marry', 'order', 'revenge', 'things', 'planned']"
Boy's word. Blood on the asphalt,"Perestroika has already stepped from the Kremlin stands onto the streets of cities and towns. The Soviet Union is dying before our eyes, and along with a premonition of change, freedom of speech, music and prices, freedom from conscience appears, bordering on lawlessness. While the parents are fighting for survival, the children abandoned by everyone stray into street flocks and ""fight for the asphalt."" They literally fight to control everything that stands on their land or moves on it. Among the general poverty and loss of the adult generation, in youth groups there are clear rules of life, support and the word of a guy, which is stronger than an oath. But friendship and concepts of justice are increasingly mixed with violence and crime. Against this crucial historical background, the series shows the growing up and transformation of the schoolboy Andrey from a simple chushpan (as teenagers who were not ""sewn"" to any group were called) into a cruel kid.",234763,https://image.tmdb.org/t/p/w500/nucFuQegKrLMX6C4kQrOTqPZnwE.jpg,9.933,15,False,[],[],['Zhora Kryzhovnikov'],[],2023.0,"['Drama', 'Crime']","['Perestroika', 'stepped', 'Kremlin', 'stands', 'streets', 'cities', 'towns', 'Soviet', 'Union', 'dying', 'eyes', 'premonition', 'change', 'freedom', 'speech', 'music', 'prices', 'freedom', 'conscience', 'appears', 'bordering', 'lawlessness', 'parents', 'fighting', 'survival', 'children', 'abandoned', 'stray', 'street', 'flocks', 'fight', 'asphalt', 'literally', 'fight', 'control', 'stands', 'land', 'moves', 'general', 'poverty', 'loss', 'adult', 'generation', 'youth', 'groups', 'clear', 'rules', 'life', 'support', 'word', 'guy', 'stronger', 'oath', 'friendship', 'concepts', 'justice', 'increasingly', 'mixed', 'violence', 'crime', 'crucial', 'historical', 'background', 'series', 'shows', 'growing', 'transformation', 'schoolboy', 'Andrey', 'simple', 'chushpan', 'teenagers', 'sewn', 'group', 'called', 'cruel', 'kid']"
Wu Xin: The Monster Killer,"Wu Xin is an immortal who doesn't know where he was from, how long he lived, or what he is. He wanders the earth with no purpose in life and no money. During one of his destitute spells, he meets Yue Ya who gives him her last morsel of food. To repay her kindness and get more food in their stomach, he decides to capitalize his only skill set: Killing monsters. They begin a wondrous and often dangerous adventure of fighting supernatural evil, one paying customer at a time.",64532,https://image.tmdb.org/t/p/w500/eD8JeAr98KX8Xtlxp6RWK9a94qm.jpg,9.8,5,False,[],[],['蔡藝儂'],[],2015.0,"['Mystery', 'Drama', 'Sci-Fi & Fantasy']","['Wu', 'Xin', 'immortal', 'know', 'long', 'lived', 'wanders', 'earth', 'purpose', 'life', 'money', 'destitute', 'spells', 'meets', 'Yue', 'Ya', 'gives', 'morsel', 'food', 'repay', 'kindness', 'food', 'stomach', 'decides', 'capitalize', 'skill', 'set', 'Killing', 'monsters', 'begin', 'wondrous', 'dangerous', 'adventure', 'fighting', 'supernatural', 'evil', 'paying', 'customer', 'time']"
Mr. Cinderella,"Mr. Cinderella tells the story of Dung and Khoa. When Dung was a child, he used to be close and liked a little girl, he often called her ""his cinderella"" but then the girl moved house and Dung lost contact since then. Later, as an adult, Dung became a chef for a small restaurant, but then lost his job and was chased by a gang, and was fortunately saved by Doctor Khoa in a blood-soaked state. At this time, Dung accidentally discovered that Khoa was the ""Cinderella"" that he liked in his childhood. Will Dung overcome the thought barrier to come to Khoa's side? And did the appearance of Huynh - Khoa's ex-lover cause this relationship to fall apart?",139660,https://image.tmdb.org/t/p/w500/9y0dtGLAEUeaNh81nonzAdJ3YVf.jpg,9.8,4,False,[],[],['Hồ Sĩ Hậu'],[],2021.0,['Drama'],"['Cinderella', 'tells', 'story', 'Dung', 'Khoa', 'Dung', 'child', 'close', 'liked', 'little', 'girl', 'called', 'cinderella', 'girl', 'moved', 'house', 'Dung', 'lost', 'contact', 'Later', 'adult', 'Dung', 'chef', 'small', 'restaurant', 'lost', 'job', 'chased', 'gang', 'fortunately', 'saved', 'Doctor', 'Khoa', 'blood', 'soaked', 'state', 'time', 'Dung', 'accidentally', 'discovered', 'Khoa', 'Cinderella', 'liked', 'childhood', 'Dung', 'overcome', 'thought', 'barrier', 'come', 'Khoa', 'appearance', 'Huynh', 'Khoa', 'ex', 'lover', 'cause', 'relationship', 'fall', 'apart']"
Dil Hi Toh Hai,"The Noons are a family with values, traditions, and legacy. Rithwik, the eldest son of the family, is the most loved. His life revolves around work and family, leaving no room for love, since he doesn't believe in it. Will a perfect son always be this perfect? Or will love trap him? Streaming now on ALTBalaji.",80915,https://image.tmdb.org/t/p/w500/whHdkm7DtyrNjB5b16nmsVZsjPe.jpg,9.7,3,False,[],[],['Ekta Kapoor'],[],2018.0,['Drama'],"['Noons', 'family', 'values', 'traditions', 'legacy', 'Rithwik', 'eldest', 'son', 'family', 'loved', 'life', 'revolves', 'work', 'family', 'leaving', 'room', 'love', 'believe', 'perfect', 'son', 'perfect', 'love', 'trap', 'Streaming', 'ALTBalaji']"
Hellbound Village,The descendants of an infamous group of bandits investigate a series of brutal murders in their village. Is this karma or the work of a vengeful human?,237936,https://image.tmdb.org/t/p/w500/qlagrKkLuMWGyFYoy674gIXQJPy.jpg,9.667,3,False,[],[],[],[],2023.0,"['Mystery', 'Drama']","['descendants', 'infamous', 'group', 'bandits', 'investigate', 'series', 'brutal', 'murders', 'village', 'karma', 'work', 'vengeful', 'human']"
Wild Heart,"It tells the story of a child who was kidnapped from a deep-rooted family and fell into the streets, and his struggle to reinvent himself after years later returning to his home.",231503,https://image.tmdb.org/t/p/w500/5uUcB4ekoZmxbrJdXocg5ceOESi.jpg,9.5,2,False,[],[],['Çağatay Tosun'],[],2023.0,['Drama'],"['tells', 'story', 'child', 'kidnapped', 'deep', 'rooted', 'family', 'fell', 'streets', 'struggle', 'reinvent', 'years', 'later', 'returning', 'home']"
NCIS: Sydney,The brilliant and eclectic team of U.S. NCIS Agents and the Australian Federal Police (AFP) are grafted into a multi-national taskforce to keep naval crimes in check in the most contested patch of ocean on the planet.,157950,https://image.tmdb.org/t/p/w500/rUND1AfEcUIkoxnS3fmIpMChpiu.jpg,9.5,10,False,[],[],"[""Morgan O'Neill""]",[],2023.0,"['Crime', 'Drama', 'Action & Adventure']","['brilliant', 'eclectic', 'team', 'NCIS', 'Agents', 'Australian', 'Federal', 'Police', 'AFP', 'grafted', 'multi', 'national', 'taskforce', 'naval', 'crimes', 'check', 'contested', 'patch', 'ocean', 'planet']"
All the Queen's Men,"Marilyn ""Madam"" DeVille is at the top of her game in the Atlanta nightclub industry, and she won't let anyone or anything stand her in way as she rules a crew of male exotic dancers.",133174,https://image.tmdb.org/t/p/w500/eXswCm8rvJUQbU89ihb0CQVJGpS.jpg,9.5,33,False,[],[],['Christian Keyes'],[],2021.0,['Drama'],"['Marilyn', 'Madam', 'DeVille', 'game', 'Atlanta', 'nightclub', 'industry', 'wo', 'let', 'stand', 'way', 'rules', 'crew', 'male', 'exotic', 'dancers']"
Legend of Chu and Han,"Legend of Chu and Han, also known as Chu Han Chuanqi, is a Chinese television series based on the events in the late Qin Dynasty and the Chu–Han Contention that led to the founding of the Han Dynasty. It started airing on Anhui TV, Zhejiang TV, Jiangxi TV and Tianjin TV on 28 December 2012.",41146,https://image.tmdb.org/t/p/w500/jCEqeFMZeedVSapqYmuglylGR7Z.jpg,9.5,6,False,[],[],['ZhGxd'],[],2012.0,"['Drama', 'War & Politics']","['Legend', 'Chu', 'Han', 'known', 'Chu', 'Han', 'Chuanqi', 'Chinese', 'television', 'series', 'based', 'events', 'late', 'Qin', 'Dynasty', 'Chu', 'Han', 'Contention', 'led', 'founding', 'Han', 'Dynasty', 'started', 'airing', 'Anhui', 'TV', 'Zhejiang', 'TV', 'Jiangxi', 'TV', 'Tianjin', 'TV', 'December']"
Shahrzad,A romantic historical drama set around and after the 1953 Iranian coup d'état.,65679,https://image.tmdb.org/t/p/w500/3GjrxoDL7SOJyCV1gO3Zqp7SYfm.jpg,9.471,17,False,[],[],['Hassan Fathi'],[],2015.0,['Drama'],"['romantic', 'historical', 'drama', 'set', 'Iranian', 'coup']"
Stupid Wife,"Luíza and Valentina are law students and classmates, but from totally different worlds and personalities. Luiza sees in Valentina all the flaws she believes someone can have, and hates her. One day, however, Luiza wakes up to find herself ten years older and, to her horror, married to Valentina. It turns out that now, Luíza was the victim of a trauma, which she is still unaware of and which led her to a process of Dissociative Amnesia; not remembering her marriage to Valentina, much less her son Leo. In this process, she will need to rediscover herself, who she has become. At the same time, Valentina seeks to win back her wife.",210026,https://image.tmdb.org/t/p/w500/v3JT5euoYrdGU08UCpyp7FNxGUI.jpg,9.4,9,False,[],[],"['Priscilla Pugliese', 'Nathália Sodré', 'Fábio Brito', 'Natalie Smith']",[],2022.0,"['Family', 'Drama']","['Luíza', 'Valentina', 'law', 'students', 'classmates', 'totally', 'different', 'worlds', 'personalities', 'Luiza', 'sees', 'Valentina', 'flaws', 'believes', 'hates', 'day', 'Luiza', 'wakes', 'find', 'years', 'older', 'horror', 'married', 'Valentina', 'turns', 'Luíza', 'victim', 'trauma', 'unaware', 'led', 'process', 'Dissociative', 'Amnesia', 'remembering', 'marriage', 'Valentina', 'son', 'Leo', 'process', 'need', 'rediscover', 'time', 'Valentina', 'seeks', 'win', 'wife']"
4Ever,"Young musicians Ian, Andy, Dario, and Ciro meet by chance in a restaurant when a valuable guitar that one of them had borrowed disappears. Together, they must find a way to recover it and return it to its owner. To achieve their goal, they must become a recognized boy band in Miami, barely knowing each other.",156929,https://image.tmdb.org/t/p/w500/6M92hXiFXWRerovw4dRZBOMhY7Z.jpg,9.4,25,False,[],[],[],[],2023.0,"['Drama', 'Comedy']","['Young', 'musicians', 'Ian', 'Andy', 'Dario', 'Ciro', 'meet', 'chance', 'restaurant', 'valuable', 'guitar', 'borrowed', 'disappears', 'find', 'way', 'recover', 'return', 'owner', 'achieve', 'goal', 'recognized', 'boy', 'band', 'Miami', 'barely', 'knowing']"
Ming Dynasty in 1566,A series based on the events in the reign of the Jiajing Emperor of the Ming dynasty.,68034,https://image.tmdb.org/t/p/w500/fxuofjUugGyHpahh1oBo1xSNEw0.jpg,9.4,18,False,[],[],[],[],2007.0,['Drama'],"['series', 'based', 'events', 'reign', 'Jiajing', 'Emperor', 'Ming', 'dynasty']"
Difficult teens,"Popular football player Anton Kovalev, after spending two years in prison for a drunken brawl in a cafe, is released. The offense blocked the successful career of Kovalev, who was previously the captain of the Russian national team.

The reputation of a ""downed pilot"" does not allow him to continue his favorite business and get a prestigious job. The head of the center for difficult teenagers, Herman, who once raised Anton, offers him a place in the center to prepare difficult children for the local Olympics.

Out of desperation, Kovalev agrees to the offer, but he does not even imagine how difficult it will be to find a common language with the guys, and what an important place they can take in his life.",95011,https://image.tmdb.org/t/p/w500/xvzFT5HRoaRTTCl98KLB9NpztLC.jpg,9.325,40,False,[],[],[],[],2019.0,"['Drama', 'Comedy']","['Popular', 'football', 'player', 'Anton', 'Kovalev', 'spending', 'years', 'prison', 'drunken', 'brawl', 'cafe', 'released', 'offense', 'blocked', 'successful', 'career', 'Kovalev', 'previously', 'captain', 'Russian', 'national', 'team', 'reputation', 'downed', 'pilot', 'allow', 'continue', 'favorite', 'business', 'prestigious', 'job', 'head', 'center', 'difficult', 'teenagers', 'Herman', 'raised', 'Anton', 'offers', 'place', 'center', 'prepare', 'difficult', 'children', 'local', 'Olympics', 'desperation', 'Kovalev', 'agrees', 'offer', 'imagine', 'difficult', 'find', 'common', 'language', 'guys', 'important', 'place', 'life']"
The Grand Mansion Gate,"This Chinese period drama series follows the fortunes of a prominent merchant family engaged in Traditional Chinese Medicine during the waning years of the Ching dynasty. The affairs of this family of doctors/pharmacists (which in those days were one and the same) are intimately linked with social upheavals of the time such as the encroachment of Christian missionaries and foreign imperialism as well as conflicts that inevitably emerge in a large upper class family. Comparable in scope and production value to such recent titles as ""Downton Abbey"", the lives and character of both masters and servants intertwine in plot lines that spans more than a generation.",49203,https://image.tmdb.org/t/p/w500/5M2X7gvReNYR2k0CnAmoGVDfa5v.jpg,9.3,11,False,[],[],['Guo Baochang'],[],2001.0,['Drama'],"['Chinese', 'period', 'drama', 'series', 'follows', 'fortunes', 'prominent', 'merchant', 'family', 'engaged', 'Traditional', 'Chinese', 'Medicine', 'waning', 'years', 'Ching', 'dynasty', 'affairs', 'family', 'doctors', 'pharmacists', 'days', 'intimately', 'linked', 'social', 'upheavals', 'time', 'encroachment', 'Christian', 'missionaries', 'foreign', 'imperialism', 'conflicts', 'inevitably', 'emerge', 'large', 'upper', 'class', 'family', 'Comparable', 'scope', 'production', 'value', 'recent', 'titles', 'Downton', 'Abbey', 'lives', 'character', 'masters', 'servants', 'intertwine', 'plot', 'lines', 'spans', 'generation']"
